1592,Leszek,Bielecki,Szczecin,nie
1593,Bogdan,Maj,Szczecin,nie
1594,Antoni,Sowa,Bialystok,nie
1595,Pawel,Milewski,Lublin,nie
1596,Franciszek,Gajda,Rzeszow,nie
1597,Jaroslaw,Klimek,Warszawa,tak
1598,Robert,Olejniczak,Warszawa,tak
1599,Mariusz,Ratajczak,Warszawa,tak
1600,Wlodzimierz,Romanowski,Kielce,nie
1601,Michal,Matuszewski,Krakow,nie
1602,Zenon,Madej,Krakow,tak
1603,Boguslaw,Kasprzak,Katowice,nie
1604,Witold,Grzelak,Lodz,tak
1605,Aleksander,Socha,Lodz,tak
1606,Bronislaw,Czajka,Gdansk,nie
1607,Waclaw,Marek,Gdansk,nie
1608,Boleslaw,Kowal,Wroclaw,tak
1609,Ireneusz,Bednarczyk,Wroclaw,nie
1610,Maciej,Skiba,Wroclaw,nie
1611,Artur,Wrona,Poznan,nie
1612,Edmund,Owczarek,Poznan,nie
1613,Marcin,Marcinkowski,Poznan,tak
1614,Lech,Matusiak,Szczecin,tak
1615,Karol,Orzechowski,Szczecin,nie
1616,Rafal,Sobolewski,Bialystok,nie
1617,Jan,Kedzierski,Lublin,nie
1618,Stanislaw,Kurowski,Rzeszow,nie
1619,Andrzej,Rogowski,Warszawa,nie
1620,Jozef,Olejnik,Warszawa,tak
1621,Tadeusz,Debski,Warszawa,nie
1622,Jerzy,Baranski,Kielce,tak
1623,Zbigniew,Skowronski,Krakow,nie
1624,Krzysztof,Mazurkiewicz,Krakow,nie
1625,Henryk,Czech,Katowice,nie
1626,Ryszard,Janiszewski,Lodz,nie
1627,Kazimierz,Bednarski,Lodz,nie
1628,Marek,Chrzanowski,Gdansk,tak
1629,Marian,Bukowski,Gdansk,nie
1630,Piotr,Jedrzejewski,Wroclaw,nie
1631,Janusz,Czaja,Wroclaw,nie
1632,Wladyslaw,Lisowski,Wroclaw,nie
1633,Adam,Grzybowski,Poznan,nie
1634,Wieslaw,Kwiecien,Poznan,nie
1635,Zdzislaw,Pluta,Poznan,nie
1636,Edward,Morawski,Szczecin,nie
1637,Mieczyslaw,Czyz,Szczecin,nie
1638,Roman,Sobczyk,Bialystok,nie
1639,Miroslaw,Augustyniak,Lublin,nie
1640,Grzegorz,Rybak,Rzeszow,nie
1641,Czeslaw,Krzeminski,Warszawa,tak
1642,Dariusz,Marzec,Warszawa,nie
1643,Wojciech,Konieczny,Warszawa,nie
1644,Jacek,Marczak,Kielce,nie
1645,Tomasz,Zych,Krakow,nie
1646,Stefan,Michalik,Krakow,nie
1647,Zygmunt,Michalowski,Katowice,tak
1648,Leszek,Kaczor,Lodz,tak
1649,Bogdan,Kubicki,Lodz,nie
1650,Antoni,Paluch,Gdansk,tak
1651,Pawel,Niemiec,Gdansk,tak
1652,Franciszek,Sroka,Wroclaw,nie
1653,Jaroslaw,Stefaniak,Wroclaw,nie
1654,Robert,Cybulski,Wroclaw,tak
1655,Mariusz,Kacprzak,Poznan,nie
1656,Wlodzimierz,Marszalek,Poznan,nie
1657,Michal,Kasprzyk,Poznan,tak
1658,Zenon,Malek,Szczecin,tak
1659,Boguslaw,Kujawa,Szczecin,tak
1660,Witold,Lewicki,Bialystok,nie
1661,Aleksander,Przybysz,Lublin,nie
1662,Bronislaw,Stachowiak,Rzeszow,tak
1663,Waclaw,Poplawski,Warszawa,nie
1664,Boleslaw,Piekarski,Warszawa,nie
1665,Ireneusz,Matysiak,Warszawa,tak
1666,Maciej,Janowski,Kielce,tak
1667,Artur,Murawski,Krakow,nie
1668,Edmund,Cichocki,Krakow,nie
1669,Marcin,Witek,Katowice,nie
1670,Lech,Nowak,Lodz,nie
1671,Karol,Kowalski,Lodz,nie
1672,Rafal,Wisniewski,Gdansk,nie
1673,Jan,Dabrowski,Gdansk,nie
1674,Stanislaw,Lewandowski,Wroclaw,tak
1675,Andrzej,Wojcik,Wroclaw,nie
1676,Jozef,Kaminski,Wroclaw,nie
1677,Tadeusz,Kowalczyk,Poznan,tak
1678,Jerzy,Zielinski,Poznan,tak
1679,Zbigniew,Szymanski,Poznan,nie
1680,Krzysztof,Wozniak,Szczecin,nie
1681,Henryk,Kozlowski,Szczecin,nie
1682,Ryszard,Jankowski,Bialystok,nie
1683,Kazimierz,Wojciechowski,Lublin,nie
1684,Marek,Kwiatkowski,Rzeszow,nie
1685,Marian,Kaczmarek,Warszawa,nie
1686,Piotr,Mazur,Warszawa,nie
1687,Janusz,Krawczyk,Warszawa,nie
1688,Wladyslaw,Piotrowski,Kielce,nie
1689,Adam,Grabowski,Krakow,tak
1690,Wieslaw,Nowakowski,Krakow,nie
1691,Zdzislaw,Pawlowski,Katowice,tak
1692,Edward,Michalski,Lodz,nie
1693,Mieczyslaw,Nowicki,Lodz,nie
1694,Roman,Adamczyk,Gdansk,nie
1695,Miroslaw,Dudek,Gdansk,nie
1696,Grzegorz,Zaj�c,Wroclaw,nie
1697,Czeslaw,Wieczorek,Wroclaw,nie
1698,Dariusz,Jablonski,Wroclaw,nie
1699,Wojciech,Krol,Poznan,tak
1700,Jacek,Majewski,Poznan,nie
1701,Tomasz,Olszewski,Poznan,nie
1702,Stefan,Jaworski,Szczecin,nie
1703,Zygmunt,Wrobel,Szczecin,nie
1704,Leszek,Malinowski,Bialystok,nie
1705,Bogdan,Pawlak,Lublin,nie
1706,Antoni,Witkowski,Rzeszow,nie
1707,Pawel,Walczak,Warszawa,tak
1708,Franciszek,Stepie�,Warszawa,nie
1709,Jaroslaw,Gorski,Warszawa,tak
1710,Robert,Rutkowski,Kielce,nie
1711,Mariusz,Michalak,Krakow,nie
1712,Wlodzimierz,Sikora,Krakow,nie
1713,Michal,Ostrowski,Katowice,nie
1714,Zenon,Baran,Lodz,nie
1715,Boguslaw,Duda,Lodz,nie
1716,Witold,Szewczyk,Gdansk,nie
1717,Aleksander,Tomaszewski,Gdansk,nie
1718,Bronislaw,Pietrzak,Wroclaw,nie
1719,Waclaw,Marciniak,Wroclaw,tak
1720,Boleslaw,Wroblewski,Wroclaw,nie
1721,Ireneusz,Zalewski,Poznan,tak
1722,Maciej,Jakubowski,Poznan,nie
1723,Artur,Jasinski,Poznan,nie
1724,Edmund,Zawadzki,Szczecin,nie
1725,Marcin,Sadowski,Szczecin,nie
1726,Lech,Chmielewski,Bialystok,nie
1727,Karol,Wlodarczyk,Lublin,nie
1728,Rafal,Borkowski,Rzeszow,nie
1729,Jan,Czarnecki,Warszawa,nie
1730,Stanislaw,Sawicki,Warszawa,nie
1731,Andrzej,Sokolowski,Warszawa,nie
1732,Jozef,Urba�ski,Kielce,nie
1733,Tadeusz,Kubiak,Krakow,nie
1734,Jerzy,Maciejewski,Krakow,tak
1735,Zbigniew,Szczepanski,Katowice,tak
1736,Krzysztof,Kucharski,Lodz,nie
1737,Henryk,Wilk,Lodz,tak
1738,Ryszard,Kalinowski,Gdansk,nie
1739,Kazimierz,Lis,Gdansk,nie
1740,Marek,Mazurek,Wroclaw,tak
1741,Marian,Wysocki,Wroclaw,tak
1742,Piotr,Adamski,Wroclaw,nie
1743,Janusz,Wasilewski,Poznan,nie
1744,Wladyslaw,Sobczak,Poznan,nie
1745,Adam,Czerwinski,Poznan,nie
1746,Wieslaw,Andrzejewski,Szczecin,tak
1747,Zdzislaw,Cieslak,Szczecin,nie
1748,Edward,Glowacki,Bialystok,nie
1749,Mieczyslaw,Zakrzewski,Lublin,nie
1750,Roman,Kolodziej,Rzeszow,nie
1751,Miroslaw,Sikorski,Warszawa,tak
1752,Grzegorz,Krajewski,Warszawa,nie
1753,Czeslaw,Gajewski,Warszawa,tak
1754,Dariusz,Szymczak,Kielce,nie
1755,Wojciech,Szulc,Krakow,nie
1756,Jacek,Baranowski,Krakow,nie
1757,Tomasz,Laskowski,Katowice,tak
1758,Stefan,Brzezinski,Lodz,nie
1759,Zygmunt,Makowski,Lodz,nie
1760,Leszek,Przybylski,Gdansk,nie
1761,Bogdan,Domanski,Gdansk,nie
1762,Antoni,Nowacki,Wroclaw,nie
1763,Pawel,Borowski,Wroclaw,nie
1764,Franciszek,Chojnacki,Wroclaw,nie
1765,Jaroslaw,Ciesielski,Poznan,nie
1766,Robert,Szczepaniak,Poznan,nie
1767,Mariusz,Wesolowski,Poznan,nie
1768,Wlodzimierz,Gorecki,Szczecin,nie
1769,Michal,Krupa,Szczecin,nie
1770,Zenon,Kaczmarczyk,Bialystok,nie
1771,Boguslaw,Leszczynski,Lublin,nie
1772,Witold,Lipinski,Rzeszow,nie
1773,Aleksander,Kowalewski,Warszawa,tak
1774,Bronislaw,Urbaniak,Warszawa,nie
1775,Waclaw,Kozak,Warszawa,nie
1776,Boleslaw,Kania,Kielce,nie
1777,Ireneusz,Mikolajczyk,Krakow,nie
1778,Maciej,Czajkowski,Krakow,nie
1779,Artur,Mucha,Katowice,nie
1780,Edmund,Tomczak,Lodz,nie
1781,Marcin,Koziol,Lodz,tak
1782,Lech,Markowski,Gdansk,nie
1783,Karol,Kowalik,Gdansk,tak
1784,Rafal,Nawrocki,Wroclaw,tak
1785,Jan,Brzozowski,Wroclaw,nie
1786,Stanislaw,Janik,Wroclaw,nie
1787,Andrzej,Musial,Poznan,nie
1788,Jozef,Wawrzyniak,Poznan,nie
1789,Tadeusz,Markiewicz,Poznan,nie
1790,Jerzy,Orlowski,Szczecin,nie
1791,Zbigniew,Tomczyk,Szczecin,nie
1792,Krzysztof,Jarosz,Bialystok,nie
1793,Henryk,Kolodziejczyk,Lublin,nie
1794,Ryszard,Kurek,Rzeszow,tak
1795,Kazimierz,Kopec,Warszawa,nie
1796,Marek,Wolski,Warszawa,tak
1797,Marian,Dziedzic,Warszawa,nie
1798,Piotr,Kot,Kielce,nie
1799,Janusz,Stasiak,Krakow,nie
1800,Wladyslaw,Stankiewicz,Krakow,nie
1801,Adam,Piatek,Katowice,tak
1802,Wieslaw,Urban,Lodz,tak
1803,Zdzislaw,Dobrowolski,Lodz,nie
1804,Edward,Pawlik,Gdansk,nie
1805,Mieczyslaw,Kruk,Gdansk,tak
1806,Roman,Domagala,Wroclaw,tak
1807,Miroslaw,Piasecki,Wroclaw,nie
1808,Grzegorz,Wierzbicki,Wroclaw,tak
1809,Czeslaw,Polak,Poznan,nie
1810,Dariusz,Zieba,Poznan,nie
1811,Wojciech,Janicki,Poznan,tak
1812,Jacek,Sosnowski,Szczecin,tak
1813,Tomasz,Bednarek,Szczecin,nie
1814,Stefan,Majchrzak,Bialystok,nie
1815,Zygmunt,Bielecki,Lublin,tak
1816,Leszek,Maj,Rzeszow,tak
1817,Bogdan,Sowa,Warszawa,nie
1818,Antoni,Milewski,Warszawa,nie
1819,Pawel,Gajda,Warszawa,nie
1820,Franciszek,Klimek,Kielce,nie
1821,Jaroslaw,Olejniczak,Krakow,nie
1822,Robert,Ratajczak,Krakow,nie
1823,Mariusz,Romanowski,Katowice,nie
1824,Wlodzimierz,Matuszewski,Lodz,nie
1825,Michal,Madej,Lodz,nie
1826,Zenon,Kasprzak,Gdansk,tak
1827,Boguslaw,Grzelak,Gdansk,nie
1828,Witold,Socha,Wroclaw,tak
1829,Aleksander,Czajka,Wroclaw,nie
1830,Bronislaw,Marek,Wroclaw,nie
1831,Waclaw,Kowal,Poznan,nie
1832,Boleslaw,Bednarczyk,Poznan,nie
1833,Ireneusz,Skiba,Poznan,nie
1834,Maciej,Wrona,Szczecin,nie
1835,Artur,Owczarek,Szczecin,nie
1836,Edmund,Marcinkowski,Bialystok,tak
1837,Marcin,Matusiak,Lublin,tak
1838,Lech,Orzechowski,Rzeszow,nie
1839,Karol,Sobolewski,Warszawa,nie
1840,Rafal,Kedzierski,Warszawa,nie
1841,Jan,Kurowski,Warszawa,nie
1842,Stanislaw,Rogowski,Kielce,nie
1843,Andrzej,Olejnik,Krakow,nie
1844,Jozef,Debski,Krakow,nie
1845,Tadeusz,Baranski,Katowice,nie
1846,Jerzy,Skowronski,Lodz,nie
1847,Zbigniew,Mazurkiewicz,Lodz,nie
1848,Krzysztof,Czech,Gdansk,nie
1849,Henryk,Janiszewski,Gdansk,nie
1850,Ryszard,Bednarski,Wroclaw,tak
1851,Kazimierz,Chrzanowski,Wroclaw,nie
1852,Marek,Bukowski,Wroclaw,nie
1853,Marian,Jedrzejewski,Poznan,nie
1854,Piotr,Czaja,Poznan,nie
1855,Janusz,Lisowski,Poznan,nie
1856,Wladyslaw,Grzybowski,Szczecin,tak
1857,Adam,Kwiecien,Szczecin,nie
1858,Wieslaw,Pluta,Bialystok,nie
1859,Zdzislaw,Morawski,Lublin,nie
1860,Edward,Czyz,Rzeszow,tak
1861,Mieczyslaw,Sobczyk,Warszawa,tak
1862,Roman,Augustyniak,Warszawa,nie
1863,Miroslaw,Rybak,Warszawa,nie
1864,Grzegorz,Krzeminski,Kielce,nie
1865,Czeslaw,Marzec,Krakow,tak
1866,Dariusz,Konieczny,Krakow,nie
1867,Wojciech,Marczak,Katowice,tak
1868,Jacek,Zych,Lodz,nie
1869,Tomasz,Michalik,Lodz,tak
1870,Stefan,Michalowski,Gdansk,tak
1871,Zygmunt,Kaczor,Gdansk,nie
1872,Leszek,Kubicki,Wroclaw,nie
1873,Bogdan,Paluch,Wroclaw,tak
1874,Antoni,Niemiec,Wroclaw,nie
1875,Pawel,Sroka,Poznan,nie
1876,Franciszek,Stefaniak,Poznan,nie
1877,Jaroslaw,Cybulski,Poznan,tak
1878,Robert,Kacprzak,Szczecin,nie
1879,Mariusz,Marszalek,Szczecin,nie
1880,Wlodzimierz,Kasprzyk,Bialystok,nie
1881,Michal,Malek,Lublin,nie
1882,Zenon,Kujawa,Rzeszow,nie
1883,Boguslaw,Lewicki,Warszawa,nie
1884,Witold,Przybysz,Warszawa,nie
1885,Aleksander,Stachowiak,Warszawa,nie
1886,Bronislaw,Poplawski,Kielce,nie
1887,Waclaw,Piekarski,Krakow,nie
1888,Boleslaw,Matysiak,Krakow,nie
1889,Ireneusz,Janowski,Katowice,nie
1890,Maciej,Murawski,Lodz,tak
1891,Artur,Cichocki,Lodz,nie
1892,Edmund,Witek,Gdansk,tak
1893,Marcin,Nowak,Gdansk,tak
1894,Lech,Kowalski,Wroclaw,nie
1895,Karol,Wisniewski,Wroclaw,tak
1896,Rafal,Dabrowski,Wroclaw,nie
1897,Jan,Lewandowski,Poznan,tak
1898,Stanislaw,Wojcik,Poznan,tak
1899,Andrzej,Kaminski,Poznan,nie
1900,Jozef,Kowalczyk,Szczecin,nie
1901,Tadeusz,Zielinski,Szczecin,tak
1902,Jerzy,Szymanski,Bialystok,tak
1903,Zbigniew,Wozniak,Lublin,nie
1904,Krzysztof,Kozlowski,Rzeszow,nie
1905,Henryk,Jankowski,Warszawa,nie
1906,Ryszard,Wojciechowski,Warszawa,nie
1907,Kazimierz,Kwiatkowski,Warszawa,nie
1908,Marek,Kaczmarek,Kielce,tak
1909,Marian,Mazur,Krakow,nie
1910,Piotr,Krawczyk,Krakow,tak
1911,Janusz,Piotrowski,Katowice,nie
1912,Wladyslaw,Grabowski,Lodz,nie
1913,Adam,Nowakowski,Lodz,nie
1914,Wieslaw,Pawlowski,Gdansk,nie
1915,Zdzislaw,Michalski,Gdansk,tak
1916,Edward,Nowicki,Wroclaw,tak
1917,Mieczyslaw,Adamczyk,Wroclaw,nie
1918,Roman,Dudek,Wroclaw,nie
1919,Miroslaw,Zaj�c,Poznan,nie
1920,Grzegorz,Wieczorek,Poznan,nie
1921,Czeslaw,Jablonski,Poznan,nie
1922,Dariusz,Krol,Szczecin,nie
1923,Wojciech,Majewski,Szczecin,tak
1924,Jacek,Olszewski,Bialystok,nie
1925,Tomasz,Jaworski,Lublin,nie
1926,Stefan,Wrobel,Rzeszow,nie
1927,Zygmunt,Malinowski,Warszawa,nie
1928,Leszek,Pawlak,Warszawa,tak
1929,Bogdan,Witkowski,Warszawa,tak
1930,Antoni,Walczak,Kielce,nie
1931,Pawel,Stepie�,Krakow,nie
1932,Franciszek,Gorski,Krakow,nie
1933,Jaroslaw,Rutkowski,Katowice,nie
1934,Robert,Michalak,Lodz,nie
1935,Mariusz,Sikora,Lodz,nie
1936,Wlodzimierz,Ostrowski,Gdansk,tak
1937,Michal,Baran,Gdansk,nie
1938,Zenon,Duda,Wroclaw,nie
1939,Boguslaw,Szewczyk,Wroclaw,nie
1940,Witold,Tomaszewski,Wroclaw,nie
1941,Aleksander,Pietrzak,Poznan,tak
1942,Bronislaw,Marciniak,Poznan,tak
1943,Waclaw,Wroblewski,Poznan,nie
1944,Boleslaw,Zalewski,Szczecin,nie
1945,Ireneusz,Jakubowski,Szczecin,tak
1946,Maciej,Jasinski,Bialystok,tak
1947,Artur,Zawadzki,Lublin,nie
1948,Edmund,Sadowski,Rzeszow,tak
1949,Marcin,Chmielewski,Warszawa,tak
1950,Lech,Wlodarczyk,Warszawa,nie
1951,Karol,Borkowski,Warszawa,nie
1952,Rafal,Czarnecki,Kielce,nie
1953,Jan,Sawicki,Krakow,tak
1954,Stanislaw,Sokolowski,Krakow,nie
1955,Andrzej,Urba�ski,Katowice,tak
1956,Jozef,Kubiak,Lodz,tak
1957,Tadeusz,Maciejewski,Lodz,nie
1958,Jerzy,Szczepanski,Gdansk,nie
1959,Zbigniew,Kucharski,Gdansk,nie
1960,Krzysztof,Wilk,Wroclaw,tak
1961,Henryk,Kalinowski,Wroclaw,nie
1962,Ryszard,Lis,Wroclaw,nie
1963,Kazimierz,Mazurek,Poznan,tak
1964,Marek,Wysocki,Poznan,tak
1965,Marian,Adamski,Poznan,nie
1966,Piotr,Wasilewski,Szczecin,nie
1967,Janusz,Sobczak,Szczecin,nie
1968,Wladyslaw,Czerwinski,Bialystok,nie
1969,Adam,Andrzejewski,Lublin,nie
1970,Wieslaw,Cieslak,Rzeszow,nie
1971,Zdzislaw,Glowacki,Warszawa,nie
1972,Edward,Zakrzewski,Warszawa,nie
1973,Mieczyslaw,Kolodziej,Warszawa,tak
1974,Roman,Sikorski,Kielce,tak
1975,Miroslaw,Krajewski,Krakow,nie
1976,Grzegorz,Gajewski,Krakow,tak
1977,Czeslaw,Szymczak,Katowice,tak
1978,Dariusz,Szulc,Lodz,nie
1979,Wojciech,Baranowski,Lodz,tak
1980,Jacek,Laskowski,Gdansk,tak
1981,Tomasz,Brzezinski,Gdansk,nie
1982,Stefan,Makowski,Wroclaw,nie
1983,Zygmunt,Przybylski,Wroclaw,tak
1984,Leszek,Domanski,Wroclaw,nie
1985,Bogdan,Nowacki,Poznan,tak
1986,Antoni,Borowski,Poznan,nie
1987,Pawel,Chojnacki,Poznan,nie
1988,Franciszek,Ciesielski,Szczecin,nie
1989,Jaroslaw,Szczepaniak,Szczecin,nie
1990,Robert,Wesolowski,Bialystok,nie
1991,Mariusz,Gorecki,Lublin,nie
1992,Wlodzimierz,Krupa,Rzeszow,nie
1993,Michal,Kaczmarczyk,Warszawa,nie
1994,Zenon,Leszczynski,Warszawa,nie
1995,Boguslaw,Lipinski,Warszawa,nie
1996,Witold,Kowalewski,Kielce,tak
1997,Aleksander,Urbaniak,Krakow,nie
1998,Bronislaw,Kozak,Krakow,nie
1999,Waclaw,Kania,Katowice,nie
2000,Boleslaw,Mikolajczyk,Lodz,tak
2001,Ireneusz,Czajkowski,Lodz,nie
2002,Maciej,Mucha,Gdansk,nie
2003,Artur,Tomczak,Gdansk,nie
2004,Edmund,Koziol,Wroclaw,nie
2005,Marcin,Markowski,Wroclaw,nie
2006,Lech,Kowalik,Wroclaw,nie
2007,Karol,Nawrocki,Poznan,nie
2008,Rafal,Brzozowski,Poznan,tak
2009,Jan,Janik,Poznan,nie
2010,Stanislaw,Musial,Szczecin,nie
2011,Andrzej,Wawrzyniak,Szczecin,nie
2012,Jozef,Markiewicz,Bialystok,nie
2013,Tadeusz,Orlowski,Lublin,nie
2014,Jerzy,Tomczyk,Rzeszow,nie
2015,Zbigniew,Jarosz,Warszawa,tak
2016,Krzysztof,Kolodziejczyk,Warszawa,nie
2017,Henryk,Kurek,Warszawa,tak
2018,Ryszard,Kopec,Kielce,nie
2019,Kazimierz,Wolski,Krakow,nie
2020,Marek,Dziedzic,Krakow,tak
2021,Marian,Kot,Katowice,nie
2022,Piotr,Stasiak,Lodz,tak
2023,Janusz,Stankiewicz,Lodz,nie
2024,Wladyslaw,Piatek,Gdansk,nie
2025,Adam,Urban,Gdansk,tak
2026,Wieslaw,Dobrowolski,Wroclaw,nie
2027,Zdzislaw,Pawlik,Wroclaw,nie
2028,Edward,Kruk,Wroclaw,nie
2029,Mieczyslaw,Domagala,Poznan,nie
2030,Roman,Piasecki,Poznan,nie
2031,Miroslaw,Wierzbicki,Poznan,nie
2032,Grzegorz,Polak,Szczecin,tak
2033,Czeslaw,Zieba,Szczecin,nie
2034,Dariusz,Janicki,Bialystok,nie
2035,Wojciech,Sosnowski,Lublin,nie
2036,Jacek,Bednarek,Rzeszow,tak
2037,Tomasz,Majchrzak,Warszawa,nie
2038,Stefan,Bielecki,Warszawa,nie
2039,Zygmunt,Maj,Warszawa,tak
2040,Leszek,Sowa,Kielce,nie
2041,Bogdan,Milewski,Krakow,tak
2042,Antoni,Gajda,Krakow,nie
2043,Pawel,Klimek,Katowice,nie
2044,Franciszek,Olejniczak,Lodz,tak
2045,Jaroslaw,Ratajczak,Lodz,nie
2046,Robert,Romanowski,Gdansk,nie
2047,Mariusz,Matuszewski,Gdansk,nie
2048,Wlodzimierz,Madej,Wroclaw,nie
2049,Michal,Kasprzak,Wroclaw,nie
2050,Zenon,Grzelak,Wroclaw,tak
2051,Boguslaw,Socha,Poznan,nie
2052,Witold,Czajka,Poznan,tak
2053,Aleksander,Marek,Poznan,nie
2054,Bronislaw,Kowal,Szczecin,tak
2055,Waclaw,Bednarczyk,Szczecin,tak
2056,Boleslaw,Skiba,Bialystok,nie
2057,Ireneusz,Wrona,Lublin,nie
2058,Maciej,Owczarek,Rzeszow,nie
2059,Artur,Marcinkowski,Warszawa,nie
2060,Edmund,Matusiak,Warszawa,nie
2061,Marcin,Orzechowski,Warszawa,nie
2062,Lech,Sobolewski,Kielce,nie
2063,Karol,Kedzierski,Krakow,nie
2064,Rafal,Kurowski,Krakow,nie
2065,Jan,Rogowski,Katowice,tak
2066,Stanislaw,Olejnik,Lodz,tak
2067,Andrzej,Debski,Lodz,tak
2068,Jozef,Baranski,Gdansk,tak
2069,Tadeusz,Skowronski,Gdansk,nie
2070,Jerzy,Mazurkiewicz,Wroclaw,nie
2071,Zbigniew,Czech,Wroclaw,tak
2072,Krzysztof,Janiszewski,Wroclaw,nie
2073,Henryk,Bednarski,Poznan,nie
2074,Ryszard,Chrzanowski,Poznan,nie
2075,Kazimierz,Bukowski,Poznan,nie
2076,Marek,Jedrzejewski,Szczecin,nie
2077,Marian,Czaja,Szczecin,nie
2078,Piotr,Lisowski,Bialystok,tak
2079,Janusz,Grzybowski,Lublin,nie
2080,Wladyslaw,Kwiecien,Rzeszow,nie
2081,Adam,Pluta,Warszawa,tak
2082,Wieslaw,Morawski,Warszawa,nie
2083,Zdzislaw,Czyz,Warszawa,tak
2084,Edward,Sobczyk,Kielce,nie
2085,Mieczyslaw,Augustyniak,Krakow,nie
2086,Roman,Rybak,Krakow,nie
2087,Miroslaw,Krzeminski,Katowice,nie
2088,Grzegorz,Marzec,Lodz,nie
2089,Czeslaw,Konieczny,Lodz,nie
2090,Dariusz,Marczak,Gdansk,nie
2091,Wojciech,Zych,Gdansk,nie
2092,Jacek,Michalik,Wroclaw,tak
2093,Tomasz,Michalowski,Wroclaw,nie
2094,Stefan,Kaczor,Wroclaw,nie
2095,Zygmunt,Kubicki,Poznan,nie
2096,Leszek,Paluch,Poznan,nie
2097,Bogdan,Niemiec,Poznan,nie
2098,Antoni,Sroka,Szczecin,nie
2099,Pawel,Stefaniak,Szczecin,tak
2100,Franciszek,Cybulski,Bialystok,tak
2101,Jaroslaw,Kacprzak,Lublin,nie
2102,Robert,Marszalek,Rzeszow,nie
2103,Mariusz,Kasprzyk,Warszawa,tak
2104,Wlodzimierz,Malek,Warszawa,nie
2105,Michal,Kujawa,Warszawa,nie
2106,Zenon,Lewicki,Kielce,nie
2107,Boguslaw,Przybysz,Krakow,nie
2108,Witold,Stachowiak,Krakow,tak
2109,Aleksander,Poplawski,Katowice,nie
2110,Bronislaw,Piekarski,Lodz,nie
2111,Waclaw,Matysiak,Lodz,tak
2112,Boleslaw,Janowski,Gdansk,tak
2113,Ireneusz,Murawski,Gdansk,nie
2114,Maciej,Cichocki,Wroclaw,nie
2115,Artur,Witek,Wroclaw,nie
2116,Edmund,Nowak,Wroclaw,nie
2117,Marcin,Kowalski,Poznan,nie
2118,Lech,Wisniewski,Poznan,nie
2119,Karol,Dabrowski,Poznan,nie
2120,Rafal,Lewandowski,Szczecin,tak
2121,Jan,Wojcik,Szczecin,tak
2122,Stanislaw,Kaminski,Bialystok,nie
2123,Andrzej,Kowalczyk,Lublin,tak
2124,Jozef,Zielinski,Rzeszow,nie
2125,Tadeusz,Szymanski,Warszawa,nie
2126,Jerzy,Wozniak,Warszawa,nie
2127,Zbigniew,Kozlowski,Warszawa,tak
2128,Krzysztof,Jankowski,Kielce,nie
2129,Henryk,Wojciechowski,Krakow,nie
2130,Ryszard,Kwiatkowski,Krakow,nie
2131,Kazimierz,Kaczmarek,Katowice,tak
2132,Marek,Mazur,Lodz,nie
2133,Marian,Krawczyk,Lodz,nie
2134,Piotr,Piotrowski,Gdansk,nie
2135,Janusz,Grabowski,Gdansk,nie
2136,Wladyslaw,Nowakowski,Wroclaw,nie
2137,Adam,Pawlowski,Wroclaw,nie
2138,Wieslaw,Michalski,Wroclaw,nie
2139,Zdzislaw,Nowicki,Poznan,nie
2140,Edward,Adamczyk,Poznan,tak
2141,Mieczyslaw,Dudek,Poznan,nie
2142,Roman,Zaj�c,Szczecin,nie
2143,Miroslaw,Wieczorek,Szczecin,nie
2144,Grzegorz,Jablonski,Bialystok,nie
2145,Czeslaw,Krol,Lublin,nie
2146,Dariusz,Majewski,Rzeszow,nie
2147,Wojciech,Olszewski,Warszawa,nie
2148,Jacek,Jaworski,Warszawa,nie
2149,Tomasz,Wrobel,Warszawa,nie
2150,Stefan,Malinowski,Kielce,nie
2151,Zygmunt,Pawlak,Krakow,tak
2152,Leszek,Witkowski,Krakow,nie
2153,Bogdan,Walczak,Katowice,nie
2154,Antoni,Stepie�,Lodz,nie
2155,Pawel,Gorski,Lodz,tak
2156,Franciszek,Rutkowski,Gdansk,nie
2157,Jaroslaw,Michalak,Gdansk,tak
2158,Robert,Sikora,Wroclaw,nie
2159,Mariusz,Ostrowski,Wroclaw,nie
2160,Wlodzimierz,Baran,Wroclaw,nie
2161,Michal,Duda,Poznan,tak
2162,Zenon,Szewczyk,Poznan,nie
2163,Boguslaw,Tomaszewski,Poznan,nie
2164,Witold,Pietrzak,Szczecin,tak
2165,Aleksander,Marciniak,Szczecin,nie
2166,Bronislaw,Wroblewski,Bialystok,nie
2167,Waclaw,Zalewski,Lublin,nie
2168,Boleslaw,Jakubowski,Rzeszow,tak
2169,Ireneusz,Jasinski,Warszawa,nie
2170,Maciej,Zawadzki,Warszawa,tak
2171,Artur,Sadowski,Warszawa,nie
2172,Edmund,Chmielewski,Kielce,nie
2173,Marcin,Wlodarczyk,Krakow,nie
2174,Lech,Borkowski,Krakow,nie
2175,Karol,Czarnecki,Katowice,tak
2176,Rafal,Sawicki,Lodz,tak
2177,Jan,Sokolowski,Lodz,nie
2178,Stanislaw,Urba�ski,Gdansk,tak
2179,Andrzej,Kubiak,Gdansk,nie
2180,Jozef,Maciejewski,Wroclaw,nie
2181,Tadeusz,Szczepanski,Wroclaw,tak
2182,Jerzy,Kucharski,Wroclaw,tak
2183,Zbigniew,Wilk,Poznan,nie
